title,label
Breaking: Crew Of Air Force One Refuses To Fly Obama 6000 Miles ‘Just To Play Golf’ – BuzzfeedUSA,FAKE
BREAKING: Federal Judge Grants Permission To Subpoena Trump,FAKE
JUST IN: WaPo Reporter Who Broke News On Judge Roy Moore Story Has A Criminal History Of “Faking” * 100PercentFedUp.com,FAKE
 Actress Emma Stone ‘For the first time in history we have a president that…,FAKE
Lance Armstrong's defiant Twitter photo shows him relaxing with seven yellow jerseys,FAKE
Pier 39 Terrorist Was an Anti-Trump Antifa Supporter,FAKE
Bill Clinton’s Hitman Confesses On His Deathbed (SOURCE: HANNITY),FAKE
WHITE SUPREMACIST WHO KILLED PROTESTER IS A DEMOCRAT AND VISITED OBAMA IN OVAL OFFICE (Updated 16.08.2017) – Newsfeed – Hasslefree allsorts,FAKE
 What Adam Sandler is saying about Mormons,FAKE
LAW PASSED: All Child Support in the United States Will End by Beginning of 2018,FAKE
Alabama Secretary of State,FAKE
"Hurricane Irma: If There Was Such A Thing As A Category 6 Hurricane, This Would Be It",FAKE
BREAKING: PUTIN INTERFERENCE COULD GIVE COURTS LEGAL RIGHT TO MAKE HILLARY PRESIDENT,FAKE
Texas Church Shooter Was Antifa Member Who Vowed To Start Civil War,FAKE
dailynative.us,FAKE
Australia Becomes First Country To Begin Microchipping Its Citizens,FAKE
Clinton Body Count Series #5: Woman Set to Testify Against Clintons Blown Up in Home Explosion,FAKE
Obama’s Tax- Skipping – Audit Shows Millions In Offshore Accounts,FAKE
Washington State Legislature votes to change its name because George Washington owned Slaves,FAKE
Kim Jong Un Dead: North Koreans Calling Trump An Assassin,FAKE
Donald Trump signs a visa-free travel policy for Ghana,FAKE
Bill Gates Outlines 2018 Plan To Depopulate The Planet,FAKE
"Legendary Actor Kirk Douglas Dead, 4 Days Before His 101st Birthday",FAKE
trueamericans.me -&nbspThis website is for sale! -&nbsptrueamericans Resources and Information.,FAKE
BREAKING: Hillary Clinton Killed In Monster Truck Mishap,FAKE
BREAKING: 2 Million Rounds Of Ammo That ‘Went Missing’ Under Obama Turns Up In Enemy Hands,FAKE
"300,000 Pounds of Counterfeit Rat Meat Has Been Sold as Chicken Wings in The U.S.",FAKE
Tulsa School closes after brutal fire.,FAKE
BREAKING: Malia Obama SUSPENDED After Racist Anti-White Attack Goes Viral,FAKE
McCain’s Death Bed Secret Just Came Out About Who He Killed After Skeleton Suddenly Resurfaces,FAKE
ни чего нового как правильно,FAKE
U.N. Official 'Accidentally' Crushes Own Throat Right Before Testifying Against Hillary Clinton,FAKE
WE WILL RIOT! Michelle Obama’s Mom Will Receive $160k Every Year Out Of Taxpayers’ Pockets!,FAKE
New Law Makes it Illegal to Shower and Do Laundry on Same Day,FAKE
BREAKING: Laura Ingraham Just Fired!!,FAKE
JUST IN TODAY: Trey Gowdy Is The NEW DIRECTOR Of The FBI!,FAKE
BREAKING: Hilary Clinton Filed For Divorce In New York Courts!,FAKE
Frequently Asked Questions,FAKE
"South African firm ordered to lay off 3,389 white employees",FAKE
Pope says that the rights of Muslim migrants trump any safety concerns that you might have with them in your country,FAKE
A Trump fan was just charged with trying to murder Maxine Waters on same day Trump threatened her,FAKE
IT BEGINS: California Appoints FIRST Illegal Alien to State Office – Trump Has Better Plan,FAKE
Secret Service Agent Says Obama Is Muslim & Gay In New Tell-All Book,FAKE
"I’ll Make Sure you are Jailed- Donald Trump Tells Ghana’s Prez Mahama ⋆ Ghana Home, Ghana News, Politics, Info, News on Ghana, Ghana",FAKE
JUST IN: 45 States Just Banned Sharia Law. Do You Support This? – ChristmasGifts,FAKE
President Trump Just Saved Christmas For 13 Million Retirees,FAKE
CONFIRMED ! JUSTICE RUTH BADER GINSBURG IS RESIGNING FROM THE POST OF ASSOCIATE JUSTICE OF THE SUPREME COURT,FAKE
FBI RAIDS OBAMA – Find Massive Secret That Was Hidden For YEARS,FAKE
Fox News accidentally puts up a poll graphic that shows how they are the least trusted network,FAKE
'The Daily Show's' Michelle Wolf Lands Her Own Netflix Late-Night Show (Exclusive),FAKE
"Russian source behind Trump dossier killed in Russian plane crash, Rosatom CFO also dead. : conspiracy",FAKE
Family's private investigator: There is evidence Seth Rich had contact with WikiLeaks prior to death,FAKE
OBAMA’S PRIVATE ‘SECURITY’ COMPANY SETS UP MASSIVE CAMPS OUTSIDE 3 MAJOR CITIES,FAKE
USDA approves slaughterhouses producing horse meat for human consumption,FAKE
Delta Force Raids Obama Stronghold in Thailand,FAKE
 accessed Aug 11,FAKE
Bowe Bergdahl wanders off during court-martial — Duffel Blog,FAKE
Iranian Official Drops Bombshell: Obama Secretly Gave Citizenship to 2500 Iranians as Part of Nuke Deal,FAKE
"ISIS Lays Down Arms After Katy Perry’s Impassioned Plea To ‘Like, Just Co-Exist’",FAKE
BREAKING: Supreme Court Sides With Trump–This Changes Everything!,FAKE
"BREAKING: Barron Trump Rushed To The Hospital, Hospital Releases Statement On His Condition",FAKE
International Arrest Warrant Issued for George Soros,FAKE
George H.W. Bush has died at 94 – New York,FAKE
Keanu on Trump travel ban: 'just terrible',FAKE
 Wake Up America,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
Account Suspended,FAKE
Police Discover Meth Lab In Back Room of Alabama Walmart,FAKE
Florida passes bill legalizing recreational use of marijuana,FAKE
Twitter Caught Leaking Donald Trump's Private Messages in Undercover Sting,FAKE
Senate Report Admits Clinton ‘Gifted’ Children To Human Traffickers,FAKE
Rubio: “Rape Victims Should Be In Custody If There Is Suspicion That They’re Planning Abortion”,FAKE
Radical Muslims in Australia OFFENDED That Their Children Have to Sing the National Anthem,FAKE
Rep. Paul Gosar Asks Capitol Police to Arrest Illegal Immigrants Attending State of the Union,FAKE
WORSE THAN HITLER! Trey Gowdy’s Son Found In A Dumpster In DC! Murders Are Being Questioned!,FAKE
"Donald Trump Protester Speaks Out: “I Was Paid $3,500 To Protest Trump’s Rally”",FAKE
BREAKING: 3 Liberal Celebrities Arrested For Conspiracy To Assassinate President Trump,FAKE
"Singer Dolly Parton: “Trump In One Year Is Already Better Than 16 Years’ of Bush, Obama ‘Put Together’, This Stupid Liberals Doing Everything To Impeach Him But We Standing With Trump now And Forever.",FAKE
BUSTED: Russian Mansions Obama Seized Were Meant To Be Illegal Gifts To Sasha And Malia,FAKE
Who is affected by the government shutdown?,FAKE
Lindsey Graham Threatens To Convert To Democrat If Republicans Don’t Dump Trump – True Trumpers,FAKE
ELECTORAL COLLEGE ELECTOR COMMITS SUICIDE TO AVOID VOTING FOR DONALD TRUMP,FAKE
Sarah Palin Calls To Boycott Mall Of America Because “Santa Was Always White In The Bible”,FAKE
Account Suspended,FAKE
